STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2015,,16.16141732,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2016,,13.37824832,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2017,,16.48841355,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,19.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2019,,16.66666667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2020,,13.2996633,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2021,,15.85760518,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ISR,Israel,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,12,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2006,,8.692307692,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,3.335750544,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,3.951561504,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,3.943314849,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,1.869158879,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,ITA,Italy,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2023,,0.016268783,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2005,,27.48506247,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2006,,27.51895991,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2007,,26.45788337,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2008,,24.57857531,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2009,,22.43984331,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,22.67699115,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2011,,21.96339434,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2012,,20.72423398,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2013,,20.5518018,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,19.32447398,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2015,,18.50436681,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2016,,18.26459561,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2017,,17.94462194,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,17.15347849,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2019,,16.96428571,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2020,,15.80594679,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2021,,15.69135163,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,15.17311609,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2023,,16.08460403,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,JPN,Japan,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2024,,13.90503876,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2005,,20.71057505,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2006,,19.66098972,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2007,,19.12350598,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2008,,18.97196262,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2009,,19.92291246,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,20.45339221,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2011,,16.87448047,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2012,,18.7276342,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2013,,18.79350348,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,20.30908484,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2015,,16.14285714,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2016,,15.3794493,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2017,,10.58613767,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,7.647058824,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2019,,7.339484892,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2020,,7.157894737,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2021,,8.474591784,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,6.938790704,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2023,,7.333021952,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,KOR,Korea,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2024,,7.281772953,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LVA,Latvia,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,-1.162790698,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LVA,Latvia,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,3.93258427,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LVA,Latvia,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,12.21374046,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LVA,Latvia,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,15.06646972,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LVA,Latvia,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2023,,19.48547252,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LTU,Lithuania,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2006,,5.699481865,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LTU,Lithuania,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,1.271186441,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LTU,Lithuania,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,1.246105919,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LTU,Lithuania,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,6.263048017,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,LTU,Lithuania,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,11.375948,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2005,,12.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2006,,12.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2007,,17.3126615,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2008,,16.66666667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2009,,6.25,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2010,,16.66666667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2011,,16.66666667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2012,,14.72868217,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2013,,6.976744186,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2014,,4.444444444,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2015,,14,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2016,,14.28571429,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2017,,13.17829457,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2018,,12.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2021,,6.976744186,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Gender wage gap,I,MEX,Mexico,GWP,Gender wage gap,PT_WG_SAL_M_D,Percentage of wages of men in the same decile,_Z,Not applicable,_Z,Not applicable,D1,Decile 1,_T,Total,2022,,10,,,,A,Normal value,0,Units,1,One
